Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
621276,29/08/2023,68,01/12/2023,Legal Marketing Services,Sonia Bains,Sonia Bains,Head Office,Conveyancing - Sale,29/11/2023,Not Closed,LMS,LMS,98
621799,30/08/2023,67,01/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,97
622214,31/08/2023,66,01/12/2023,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,96
622302,31/08/2023,66,01/12/2023,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,30/11/2023,Not Closed,LMS,LMS,96
623063,04/09/2023,64,01/12/2023,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,24/11/2023,Not Closed,E Conveyancer ,ULS,92
623105,04/09/2023,64,01/12/2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,92
623139,04/09/2023,64,01/12/2023,TM Connect,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,92
624091,06/09/2023,62,01/12/2023,Conveyancing Plus ,Sonia Bains,Sonia Bains,Head Office,Conveyancing - Purchase,01/12/2023,Not Closed,Conveyancer Plus,,90
624162,07/09/2023,61,01/12/2023,Direct,Sonia Bains,Sonia Bains,Head Office,Conveyancing - Purchase,N/A,Not Closed,Kent Reliance Ltd Co BTL Panel FF,Kent Reliance Ltd Co BTL Panel FF,89
624364,07/09/2023,61,01/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,89
624481,07/09/2023,61,01/12/2023,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,01/12/2023,Not Closed,E Conveyancer ,ULS,89
624490,07/09/2023,61,01/12/2023,ULS,Archive,Archive,Head Office,Conveyancing - Sale,01/12/2023,Not Closed,E Conveyancer ,ULS,89
624905,08/09/2023,60,01/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,88
625308,11/09/2023,59,01/12/2023,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,30/11/2023,Not Closed,Sort Refer,SortRefer,85
625762,12/09/2023,58,01/12/2023,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,30/11/2023,Not Closed,E Conveyancer ,ULS,84
625800,12/09/2023,58,01/12/2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,84
625836,12/09/2023,58,01/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,84
625838,12/09/2023,58,01/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,84
625868,12/09/2023,58,01/12/2023,,Sonia Bains,Sonia Bains,Head Office,Conveyancing - Purchase,N/A,Not Closed,Kent Reliance Ltd Co BTL Panel FF,Kent Reliance Ltd Co BTL Panel FF,84
625989,13/09/2023,57,01/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,83
626269,13/09/2023,57,01/12/2023,United Legal Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,30/11/2023,Not Closed,BM ,BM,83
626451,14/09/2023,56,01/12/2023,Fix My Legals,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Fix My Legals - Standard,Fix My Legals,82
627010,15/09/2023,55,01/12/2023,ULS,Archive,Archive,Head Office,Conveyancing - Sale,30/11/2023,Not Closed,E Conveyancer ,ULS,81
627193,15/09/2023,55,01/12/2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,81
627435,18/09/2023,54,01/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,78
627620,18/09/2023,54,01/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,78
627635,18/09/2023,54,01/12/2023,Thornley Groves,George  Bokuchava,Krisella Lyons,Head Office,Conveyancing - Purchase,01/12/2023,Not Closed,Thornley Groves (City Centre),Thornley Groves,78
627755,18/09/2023,54,01/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,78
627757,18/09/2023,54,01/12/2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,78
627841,19/09/2023,53,01/12/2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,77
628186,19/09/2023,53,01/12/2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,77
628355,20/09/2023,52,01/12/2023,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,24/11/2023,Not Closed,LMS,LMS,76
628361,20/09/2023,52,01/12/2023,Legal Marketing Services,Archive,Archive,Head Office,Conveyancing - Sale,24/11/2023,Not Closed,LMS,LMS,76
628534,20/09/2023,52,01/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,76
628641,20/09/2023,52,01/12/2023,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,76
629049,21/09/2023,51,01/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,75
629136,21/09/2023,51,01/12/2023,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,75
629555,22/09/2023,50,01/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,74
629571,22/09/2023,50,01/12/2023,Panel: Local Conveyancing Quote,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LCQ YMD,Local Conveyancing Quote,74
629573,22/09/2023,50,01/12/2023,Panel: Local Conveyancing Quote,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LCQ YMD,Local Conveyancing Quote,74
629759,25/09/2023,49,01/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,71
630750,27/09/2023,47,01/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,69
631253,28/09/2023,46,01/12/2023,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,27/11/2023,Not Closed,Sort Refer,SortRefer,68
631536,28/09/2023,46,01/12/2023,,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,68
631934,29/09/2023,45,01/12/2023,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,30/11/2023,Not Closed,E Conveyancer ,ULS,67
632171,29/09/2023,45,01/12/2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,67
649220,03/10/2023,43,01/12/2023,CAL Integration,Charlene  Hickman,Charlene  Hickman,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,63
649552,04/10/2023,42,01/12/2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,62
650245,06/10/2023,40,01/12/2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,60
650580,06/10/2023,40,01/12/2023,Panel: Local Conveyancing Quote,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LCQ YMD,Local Conveyancing Quote,60
651164,10/10/2023,38,01/12/2023,Direct,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,More Financial,More Financial,56
651278,10/10/2023,38,01/12/2023,Direct,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LCQ YMD,Local Conveyancing Quote,56
651579,10/10/2023,38,01/12/2023,Legal Marketing Services,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,56
651661,11/10/2023,37,01/12/2023,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,55
652985,13/10/2023,35,01/12/2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,53
654184,17/10/2023,33,01/12/2023,Panel: Local Conveyancing Quote,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LCQ YMD,Local Conveyancing Quote,49
654296,17/10/2023,33,01/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,49
656177,23/10/2023,29,01/12/2023,tmconnect,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,43
656226,23/10/2023,29,01/12/2023,Legal Marketing Services,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,43
657031,25/10/2023,27,01/12/2023,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,41
657580,26/10/2023,26,01/12/2023,Thornley Groves,George  Bokuchava,Krisella Lyons,Head Office,Conveyancing - Purchase,01/12/2023,Not Closed,Thornley Groves (City Centre),Thornley Groves,40
657657,26/10/2023,26,01/12/2023,Legal Marketing Services,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,40
658655,30/10/2023,24,01/12/2023,Panel: Local Conveyancing Quote,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LCQ YMD,Local Conveyancing Quote,36
659503,31/10/2023,23,01/12/2023,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,35
660341,02/11/2023,21,01/12/2023,Fix My Legals,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Fix My Legals - Standard,Fix My Legals,33
661868,08/11/2023,17,01/12/2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,27
663139,10/11/2023,15,01/12/2023,ULS,remopostcompletion@lpropertylawyers.co.uk,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,25
